activity_id,lead_id,campaign_id,activity_type,activity_date,utm_source
23404,5725,183,Form Fill,2024-04-22T17:24:00,referral
23405,2811,118,Form Fill,2024-12-27T00:00:00,
23406,1312,141,Webinar Attended,2022-12-07T00:16:00,
23407,3908,143,Email Click,2023-10-08T10:34:00,
23408,6978,198,Webinar Registration,2024-10-01T18:25:00,
23409,1337,68,Form Fill,2024-09-05T01:03:00,direct
23410,25,158,Content Download,2024-06-26T08:37:00,
23411,7177,97,Ad Click,2020-02-09T13:17:00,twitter
23412,295,77,Email Open,2020-03-26T18:30:00,
23413,6322,7,Email Click,2021-03-23T06:07:00,
23414,339,72,Page Visit,2022-01-27T18:07:00,google
23415,5412,115,Content Download,2023-07-22T18:51:00,
23416,3724,74,Email Click,2021-06-20T22:24:00,
23417,4806,22,Content Download,2023-10-20T16:36:00,
23418,7500,150,Webinar Registration,2023-07-13T13:14:00,
23419,6425,150,Email Click,2023-06-07T10:41:00,
23420,5760,129,Email Open,2023-09-14T14:29:00,
23421,6012,130,Form Fill,2022-09-13T19:31:00,direct
23422,6340,63,Webinar Registration,2021-04-07T11:24:00,
23423,5644,81,Ad Click,2024-06-25T16:06:00,google
23424,2157,132,Page Visit,2023-09-02T08:37:00,twitter
23425,1619,157,Webinar Registration,2024-01-02T21:34:00,
23426,3057,93,Webinar Registration,2024-11-08T10:55:00,
23427,6919,180,Email Open,2021-02-08T10:52:00,
23428,5810,,Webinar Attended,2024-01-17T05:08:00,
23429,5064,120,Unsubscribe,2023-02-17T01:17:00,
23430,6352,144,Form Fill,2022-03-19T22:10:00,direct
23431,1528,135,Webinar Attended,2023-11-07T16:16:00,
23432,939,156,Content Download,2020-07-25T12:49:00,
23433,7654,193,Email Click,2022-08-31T08:03:00,
23434,4630,6,Webinar Registration,2024-04-10T21:42:00,
23435,263,127,Email Click,2022-07-28T20:16:00,
23436,385,199,Ad Click,2024-08-23T13:50:00,direct
23437,5305,26,Webinar Registration,2020-07-03T19:29:00,
23438,964,117,Form Fill,2024-06-20T13:37:00,
23439,5634,121,Form Fill,2021-06-19T10:33:00,facebook
23440,6278,179,Email Bounce,2020-06-06T01:45:00,
23441,5921,126,Email Click,2021-12-06T20:54:00,
23442,2395,60,Page Visit,2022-04-05T12:26:00,facebook
23443,230,11,Ad Click,2023-06-06T10:11:00,facebook
23444,1813,89,Form Fill,2020-04-19T04:38:00,direct
23445,4392,161,Form Fill,2020-06-09T01:09:00,direct
23446,1956,179,Content Download,2020-06-05T08:40:00,
23447,4069,142,Email Open,2024-03-09T11:17:00,
23448,4276,113,Webinar Registration,2024-09-22T22:45:00,
23449,5791,167,Content Download,2020-12-08T18:44:00,
23450,3237,122,Email Click,2021-11-23T15:17:00,
23451,5228,28,Email Open,2024-12-13T00:00:00,
23452,3237,1,Email Open,2022-12-17T13:00:00,
23453,2641,140,Email Click,2021-09-12T13:50:00,
23454,2987,76,Email Click,2021-05-31T01:16:00,
23455,2454,94,Form Fill,2022-02-03T19:59:00,referral
23456,4552,58,Page Visit,2023-05-28T10:01:00,facebook
23457,1349,96,Page Visit,2024-08-31T18:11:00,facebook
23458,4364,90,Form Fill,2024-03-29T01:57:00,twitter
23459,1433,189,,2024-03-26T17:08:00,
23460,3730,132,Page Visit,2023-08-14T23:10:00,referral
23461,7661,76,Form Fill,2021-04-30T07:24:00,twitter
23462,3082,9,Email Open,2022-10-05T03:46:00,
23463,2484,66,Email Open,2024-11-16T11:28:00,
23464,1358,199,Email Click,2024-09-17T11:03:00,
23465,1372,130,Email Open,2022-06-27T20:24:00,
23466,2800,52,Ad Click,2030-03-15T14:30:00,referral
23467,4170,,Form Fill,2020-09-08T16:14:00,google
23468,1630,106,Content Download,2024-11-01T06:58:00,
23469,7778,19,Form Fill,2024-04-19T11:36:00,direct
23470,1478,91,Webinar Attended,2022-12-23T23:06:00,
23471,3232,195,Form Fill,2023-12-20T12:40:00,linkedin
23472,7396,176,Email Open,2023-02-16T16:09:00,
23473,7836,93,Email Open,2024-11-25T02:28:00,
23474,6967,64,Content Download,2022-02-22T10:31:00,
23475,7586,,Email Open,2022-12-11T11:11:00,
23476,3267,191,Email Open,2024-06-08T15:04:00,
23477,6280,46,Webinar Registration,2023-06-13T10:02:00,
23478,7094,126,Webinar Attended,2021-12-15T02:08:00,
23479,2243,187,Webinar Registration,2020-08-24T15:02:00,
23480,6810,144,Email Click,2022-03-15T19:07:00,
23481,6750,199,Form Fill,2024-09-06T20:46:00,direct
23482,2008,54,Webinar Attended,2022-12-08T15:17:00,
23483,5583,9,Email Open,2022-10-05T11:12:00,
23484,5999,56,Content Download,2023-06-15T15:57:00,
23485,1591,,Email Open,2024-06-14T23:11:00,
23486,2894,45,Page Visit,2021-06-15T21:55:00,facebook
23487,2502,73,Ad Click,2020-06-24T06:27:00,referral
23488,3762,43,Unsubscribe,2024-03-18T03:48:00,
23489,4200,63,Page Visit,2021-03-18T02:28:00,linkedin
23490,4904,3,Form Fill,2024-06-06T14:06:00,referral
23491,726,2,Email Open,2021-12-24T05:24:00,
23492,6229,,Email Click,2021-12-25T12:33:00,
23493,7103,61,Email Open,2024-07-03T07:03:00,
23494,2865,25,Email Open,2022-07-26T22:51:00,
23495,4724,9,Form Fill,2022-09-30T00:12:00,referral
23496,7928,176,Webinar Attended,2023-02-25T19:57:00,
23497,917,86,Email Click,2023-09-26T21:18:00,
23498,1418,150,Form Fill,2023-06-10T20:14:00,direct
23499,6946,14,Email Click,2024-08-08T10:16:00,
23500,940,2,Email Bounce,2022-01-21T08:34:00,
23501,6432,173,Form Fill,2024-10-25T20:12:00,twitter
23502,704,192,Email Open,2021-01-31T10:27:00,
23503,3686,79,Form Fill,2022-02-14T19:35:00,referral
23504,5191,16,Content Download,2021-11-23T21:48:00,
23505,7608,136,Form Fill,2024-08-04T04:39:00,referral
23506,727,121,Ad Click,2021-07-23T01:08:00,
23507,5336,156,Content Download,2020-07-16T23:41:00,
23508,165,7,Unsubscribe,2021-03-11T05:38:00,
23509,7999,192,Email Open,2021-02-06T18:19:00,
23510,2583,24,Email Open,2024-12-17T00:00:00,
23511,6165,191,Webinar Registration,2024-07-05T21:10:00,
23512,2524,65,Content Download,2024-12-05T00:00:00,
23513,1176,194,Form Fill,2020-06-20T05:00:00,facebook
23514,1904,185,Form Fill,2021-09-17T18:58:00,facebook
23515,3813,37,Ad Click,2024-12-03T18:40:00,referral
23516,6659,18,Email Open,2024-06-25T21:16:00,
23517,3424,117,Email Open,2024-05-20T20:34:00,
23518,7133,68,Email Click,2024-10-07T03:49:00,
23519,2900,65,Email Open,2024-12-05T00:00:00,
23520,3711,86,Page Visit,2023-10-28T00:06:00,
23521,5680,79,Page Visit,2022-02-16T08:19:00,google
23522,5590,54,Content Download,2022-12-01T21:44:00,
23523,5521,2,Content Download,2021-12-22T18:45:00,
23524,7615,114,Form Fill,2021-03-01T04:21:00,twitter
23525,5309,34,Form Fill,2021-08-29T17:13:00,referral
23526,3493,60,Email Open,2022-04-07T14:03:00,
23527,7726,,Page Visit,2024-05-29T19:26:00,direct
23528,948,199,Email Open,2024-10-07T14:49:00,
23529,424,140,Content Download,2021-09-15T23:35:00,
23530,2914,,Unsubscribe,2024-06-06T07:33:00,
23531,7298,87,Form Fill,2024-06-24T16:17:00,referral
23532,7022,105,Webinar Registration,2020-09-06T04:05:00,
23533,4840,138,Page Visit,2021-08-27T20:47:00,facebook
23534,6467,51,Form Fill,2021-09-01T07:12:00,twitter
23535,5912,21,Form Fill,2024-08-28T15:46:00,google
23536,3950,11,Webinar Registration,2023-06-04T14:25:00,
23537,3287,81,Form Fill,2024-07-28T17:29:00,facebook
23538,7375,22,Webinar Registration,2023-10-20T02:18:00,
23539,5944,138,Email Open,2021-08-29T01:32:00,
23540,929,125,Content Download,2024-05-14T20:51:00,
23541,7698,123,Webinar Registration,2022-12-06T23:59:00,
23542,4496,31,Form Fill,2022-10-06T11:33:00,referral
23543,5994,,Email Open,2022-06-08T04:26:00,
23544,4863,142,Email Bounce,2024-02-19T14:35:00,
23545,3172,3,Form Fill,2024-06-23T14:47:00,referral
23546,6898,39,Ad Click,2022-11-09T06:30:00,linkedin
23547,7825,62,Unsubscribe,2030-03-15T14:30:00,
23548,3507,23,Webinar Attended,2021-05-30T18:56:00,
23549,5488,175,Content Download,2021-10-06T19:21:00,
23550,4429,,Page Visit,2020-03-04T00:03:00,google
23551,4926,,Email Open,2024-12-06T00:00:00,
23552,1432,174,,2022-10-02T09:50:00,
23553,3208,109,Email Open,2020-05-20T16:59:00,
23554,1521,113,Form Fill,2024-11-01T05:28:00,linkedin
23555,2508,151,Email Open,2021-07-18T23:52:00,
23556,29,183,Form Fill,2024-04-28T12:54:00,google
23557,7378,65,Email Open,2024-12-18T00:00:00,
23558,122,114,Email Click,2021-02-22T18:21:00,
23559,5344,154,Email Open,2023-11-25T02:45:00,
23560,2104,174,Email Open,2022-09-17T02:06:00,
23561,1923,167,Email Open,2020-12-02T11:37:00,
23562,4265,60,Email Click,2022-03-28T05:05:00,
23563,6030,184,Content Download,2021-09-03T21:51:00,
23564,1077,58,Email Open,2023-05-20T05:23:00,
23565,185,187,Content Download,2020-08-27T08:39:00,
23566,5857,90,Form Fill,2024-04-20T03:22:00,
23567,4705,86,Content Download,2023-09-18T04:47:00,
23568,5778,130,Form Fill,2022-07-31T04:00:00,referral
23569,1322,72,Email Open,2022-01-31T14:48:00,
23570,5152,180,Email Click,2021-01-22T10:52:00,
23571,5622,127,Page Visit,2030-03-15T14:30:00,linkedin
23572,7069,123,Email Click,2022-10-27T20:19:00,
23573,4854,144,Page Visit,2022-03-19T01:15:00,google
23574,2279,,Ad Click,2024-03-21T11:00:00,facebook
23575,5934,52,Unsubscribe,2023-12-31T21:36:00,
23576,1689,,Page Visit,2021-08-17T20:28:00,google
23577,3810,112,,2024-01-18T12:02:00,
23578,200,82,Email Open,2030-03-15T14:30:00,
23579,7451,26,Unsubscribe,2020-07-21T03:33:00,
23580,3391,44,Email Click,2023-02-14T10:19:00,
23581,1326,130,Page Visit,2022-09-04T10:01:00,direct
23582,1894,113,Email Click,2024-11-02T03:51:00,
23583,2048,139,Email Open,2022-07-20T20:44:00,
23584,4012,137,Page Visit,2023-07-26T22:22:00,
23585,5245,145,Webinar Attended,2023-07-19T18:19:00,
23586,646,200,Ad Click,2022-10-10T04:44:00,referral
23587,4388,148,Email Click,2030-03-15T14:30:00,
23588,2298,65,Email Bounce,2024-12-22T12:52:00,
23589,1220,155,Webinar Attended,2024-10-08T15:20:00,
23590,1291,30,Form Fill,2023-09-26T13:46:00,linkedin
23591,4989,114,Email Click,2021-03-04T09:05:00,
23592,1572,15,Form Fill,2022-05-19T21:53:00,direct
23593,5401,75,Form Fill,2023-08-29T09:17:00,twitter
23594,7645,18,Email Click,2024-07-08T13:51:00,
23595,3083,119,Email Bounce,2020-03-23T01:22:00,
23596,3528,50,Form Fill,2023-04-06T12:12:00,referral
23597,298,183,Email Open,2024-05-05T20:34:00,
23598,773,156,Webinar Attended,2020-07-05T08:46:00,
23599,4757,96,Email Open,2024-09-01T20:52:00,
23600,924,101,Email Bounce,2023-07-21T14:04:00,
23601,3035,39,Form Fill,2022-11-06T13:52:00,facebook
23602,2843,122,Email Click,2021-11-14T13:36:00,
23603,5809,114,Page Visit,2021-03-01T13:32:00,linkedin
23604,5012,91,Email Click,2022-12-21T14:25:00,
23605,5258,170,Webinar Attended,2020-05-04T05:38:00,
23606,4196,121,Page Visit,2021-07-09T14:51:00,direct
23607,6346,51,Page Visit,2021-08-10T22:51:00,linkedin
23608,5694,103,Form Fill,2024-03-14T06:26:00,google
23609,4406,120,Email Open,2023-04-04T06:49:00,
23610,471,,Email Open,2021-01-04T00:30:00,
23611,7965,165,Webinar Attended,2022-06-08T23:55:00,
23612,4367,94,Ad Click,2022-02-05T21:30:00,twitter
23613,3357,168,Content Download,2022-05-27T04:40:00,
23614,5714,120,Form Fill,2023-03-10T16:36:00,referral
23615,1032,184,Email Open,2021-07-25T23:17:00,
23616,7625,107,Ad Click,2021-09-18T11:04:00,referral
23617,4083,,Webinar Registration,2022-11-06T01:59:00,
23618,445,42,Page Visit,2023-11-24T18:17:00,twitter
23619,2115,134,Page Visit,2022-07-27T18:58:00,twitter
23620,4080,91,Form Fill,2023-01-07T05:25:00,facebook
23621,2388,183,Webinar Attended,2024-04-05T07:04:00,
23622,6236,148,Page Visit,2022-02-22T00:11:00,twitter
23623,3415,79,Form Fill,2022-03-02T08:52:00,linkedin
23624,1670,56,Ad Click,2023-08-22T23:23:00,referral
23625,7153,132,Webinar Registration,2023-08-17T00:23:00,
23626,3370,172,Ad Click,2021-12-29T18:39:00,direct
23627,111,65,Page Visit,2024-12-03T00:00:00,direct
23628,2320,85,Email Open,2023-09-07T08:10:00,
23629,6024,56,Email Click,2023-07-28T13:43:00,
23630,3590,56,Page Visit,2023-07-18T16:57:00,
23631,6846,75,Email Open,2023-09-02T21:39:00,
23632,1173,153,Email Open,2023-06-25T07:18:00,
23633,2758,36,Ad Click,2020-01-29T15:14:00,google
23634,7841,199,Form Fill,2024-10-23T11:49:00,referral
23635,6356,110,Webinar Registration,2022-03-10T19:39:00,
23636,2605,135,Email Click,2023-12-03T00:20:00,
23637,4101,105,Email Open,2020-08-28T17:41:00,
23638,5870,34,Email Click,2021-10-19T15:21:00,
23639,1205,110,Email Open,2022-03-04T17:27:00,
23640,6994,63,Email Open,2021-03-28T02:12:00,
23641,6266,97,Page Visit,2020-01-08T08:30:00,referral
23642,7981,41,Email Open,2021-05-03T18:31:00,
23643,4396,175,Email Click,2021-08-29T20:02:00,
23644,2797,131,Ad Click,2021-02-08T11:16:00,linkedin
23645,3408,111,Page Visit,2022-11-26T09:19:00,twitter
23646,2964,52,Email Open,2024-03-27T22:53:00,
23647,674,8,Page Visit,2020-08-16T09:51:00,facebook
23648,3017,198,Email Bounce,2024-09-11T03:07:00,
23649,4661,125,Webinar Registration,2024-04-15T02:26:00,
23650,5508,,Email Bounce,2030-03-15T14:30:00,
23651,2177,62,Email Open,2020-04-22T18:18:00,
23652,17,124,Email Open,2024-11-16T05:41:00,
23653,6849,152,Form Fill,2023-01-28T22:00:00,twitter
23654,1972,94,Email Open,2022-01-22T19:40:00,
23655,1395,145,Email Bounce,2023-10-14T17:24:00,
23656,495,32,Email Open,2024-07-20T06:33:00,
23657,3715,150,Content Download,2023-06-30T03:54:00,
23658,1589,69,Email Open,2023-04-20T07:27:00,
23659,5063,13,Form Fill,2024-06-10T01:24:00,google
23660,6404,152,Form Fill,2023-02-10T02:40:00,facebook
23661,589,60,Content Download,2022-03-27T21:18:00,
23662,3197,131,Email Click,2020-11-22T00:24:00,
23663,2182,87,Email Click,2024-06-26T13:32:00,
23664,3969,78,Page Visit,2023-04-15T13:34:00,twitter
23665,7771,14,Ad Click,2024-10-30T19:15:00,twitter
23666,4607,103,Email Open,2024-03-15T05:03:00,
23667,3295,72,Email Open,2022-02-01T05:10:00,
23668,1684,63,Email Open,2021-04-05T20:44:00,
23669,5494,64,,2022-02-28T14:58:00,
23670,1650,176,Email Open,2023-01-25T02:36:00,
23671,147,180,Email Open,2021-01-30T12:28:00,
23672,6098,,Email Open,2023-08-25T21:49:00,
23673,346,199,Form Fill,2024-08-03T18:11:00,direct
23674,5182,152,Email Click,2023-01-31T06:18:00,
23675,6443,49,Form Fill,2022-08-06T12:19:00,direct
23676,7644,159,Email Click,2020-10-25T11:53:00,
23677,6723,51,Ad Click,2021-08-23T08:45:00,linkedin
23678,6870,123,Webinar Registration,2022-11-02T13:04:00,
23679,2283,154,Webinar Registration,2023-12-02T00:19:00,
23680,5381,38,Content Download,2024-06-25T14:06:00,
23681,4457,159,Email Open,2020-08-23T08:39:00,
23682,334,138,Form Fill,2021-08-28T01:58:00,twitter
23683,4184,64,Email Open,2022-01-15T16:56:00,
23684,1794,130,Webinar Registration,2030-03-15T14:30:00,
23685,4895,82,Form Fill,2020-09-16T05:01:00,twitter
23686,2968,190,Content Download,2024-10-24T01:24:00,
23687,4320,21,Form Fill,2024-09-19T02:40:00,twitter
23688,289,89,Webinar Registration,2020-04-20T08:14:00,
23689,1671,93,Webinar Registration,2024-10-27T09:11:00,
23690,6675,43,Page Visit,2024-03-07T02:56:00,google
23691,4371,192,Email Open,2021-01-18T08:25:00,
23692,2719,172,Webinar Attended,2022-01-07T10:33:00,
23693,4823,69,,2023-04-09T22:20:00,
23694,3566,81,Form Fill,2024-07-21T00:02:00,linkedin
23695,5918,6,Form Fill,2024-02-08T00:21:00,direct
23696,5030,124,Form Fill,2024-09-13T17:09:00,facebook
23697,7357,136,,2024-07-14T15:17:00,twitter
23698,5334,82,Webinar Registration,2020-08-27T22:28:00,
23699,1827,182,Ad Click,2024-05-19T08:39:00,referral
23700,72,126,Email Open,2021-12-27T09:57:00,
23701,416,151,Page Visit,2021-07-17T12:32:00,referral
23702,6096,129,Webinar Registration,2023-09-21T18:16:00,
23703,6776,85,Email Open,2023-09-11T06:38:00,
23704,4194,112,Email Open,2024-01-25T07:06:00,
23705,344,110,Email Bounce,2022-03-19T17:30:00,
23706,6172,103,Email Open,2024-03-26T16:34:00,
23707,3201,96,Email Open,2024-09-03T03:14:00,
23708,7117,139,Page Visit,2022-07-15T21:03:00,facebook
23709,1078,86,Content Download,2023-09-01T20:29:00,
23710,6443,61,Email Click,2024-07-07T14:40:00,
23711,3532,94,Content Download,2022-02-07T20:24:00,
23712,5529,42,Webinar Attended,2023-11-02T01:06:00,
23713,2892,118,Form Fill,2024-12-21T00:00:00,
23714,3572,192,Content Download,2021-01-15T00:17:00,
23715,7267,10,Webinar Attended,2021-01-20T21:43:00,
23716,1657,176,Email Open,2023-02-10T00:38:00,
23717,971,,Email Click,2023-07-22T11:27:00,
23718,5115,90,,2024-03-07T12:47:00,
23719,1061,31,Email Open,2022-10-09T04:45:00,
23720,4333,47,Email Open,2022-05-17T08:31:00,
23721,534,2,Content Download,2022-02-17T18:17:00,
23722,7317,177,,2024-01-19T09:57:00,
23723,2886,37,Email Open,2024-11-28T01:19:00,
23724,4399,1,Email Open,2022-11-22T14:25:00,
23725,828,153,Webinar Registration,2023-06-11T05:58:00,
23726,5136,51,Content Download,2021-08-18T20:55:00,
23727,1912,56,Webinar Attended,2023-06-22T10:38:00,
23728,2800,,Webinar Registration,2024-08-17T18:45:00,
23729,1582,69,,2023-05-18T23:15:00,linkedin
23730,3253,108,Email Open,2023-02-18T07:10:00,
23731,3316,24,Page Visit,2024-12-30T00:00:00,facebook
23732,5868,147,Email Open,2021-12-29T11:46:00,
23733,4702,17,Email Click,2020-11-26T11:20:00,
23734,1072,70,Email Open,2020-10-08T18:47:00,
23735,2150,115,Email Open,2023-07-23T18:35:00,
23736,6999,41,Form Fill,2021-03-01T09:30:00,twitter
23737,2598,86,Email Open,2023-09-18T08:17:00,
23738,6123,9,Page Visit,2022-10-08T15:29:00,direct
23739,5365,10,Email Bounce,2021-02-01T12:44:00,
23740,6214,16,Email Open,2021-11-26T21:54:00,
23741,3508,78,Unsubscribe,2023-04-17T12:17:00,
23742,1427,188,Content Download,2022-03-11T16:01:00,
23743,1586,90,Email Open,2024-05-24T14:38:00,
23744,501,54,Form Fill,2022-12-10T08:18:00,
23745,6953,165,Ad Click,2022-06-15T16:15:00,linkedin
23746,4046,77,Email Bounce,2020-03-30T23:59:00,
23747,5177,47,Email Bounce,2022-04-11T13:51:00,
23748,5418,181,Content Download,2021-04-09T06:06:00,
23749,5520,152,Email Open,2023-01-29T10:12:00,
23750,3331,43,Email Open,2024-04-02T18:27:00,
23751,4723,76,Page Visit,2021-04-02T17:04:00,referral
23752,7350,57,Ad Click,2024-10-29T09:10:00,
23753,7197,7,Email Open,2021-03-22T10:52:00,
23754,5723,50,Content Download,2023-05-06T03:13:00,
23755,3197,98,Email Open,2020-09-30T08:39:00,
23756,2481,193,Content Download,2022-09-03T23:41:00,
23757,3923,187,Email Open,2020-08-21T09:31:00,
23758,6090,77,Page Visit,2020-04-01T13:05:00,direct
23759,5828,82,Email Open,2020-09-02T22:08:00,
23760,924,155,Form Fill,2024-09-30T06:56:00,facebook
23761,4282,149,Form Fill,2023-06-15T12:24:00,twitter
23762,6469,45,Email Open,2021-06-09T10:41:00,
23763,87,139,Ad Click,2022-06-26T15:45:00,direct
23764,6262,45,Email Open,2021-06-23T12:00:00,
23765,720,55,Form Fill,2020-06-05T02:14:00,
23766,6050,91,Content Download,2023-01-05T09:49:00,
23767,758,81,Form Fill,2024-06-16T14:15:00,twitter
23768,6039,177,Email Click,2023-11-11T07:10:00,
23769,4367,167,,2020-11-30T17:51:00,
23770,6468,168,,2022-05-07T23:03:00,
23771,3690,152,Ad Click,2023-01-24T09:31:00,linkedin
23772,2888,121,Content Download,2021-06-06T13:41:00,
23773,6709,118,Webinar Registration,2030-03-15T14:30:00,
23774,1893,154,Ad Click,2023-11-09T05:30:00,
23775,2065,188,Form Fill,2022-03-03T06:23:00,referral
23776,2734,120,Page Visit,2023-03-07T16:41:00,
23777,6301,172,Content Download,2021-12-11T17:42:00,
23778,7455,93,Form Fill,2024-12-09T16:32:00,linkedin
23779,420,143,Form Fill,2023-10-14T23:29:00,linkedin
23780,5622,,Email Open,2020-03-30T04:08:00,
23781,1761,40,Email Open,2022-04-29T17:58:00,
23782,1405,194,Email Click,2020-06-19T23:19:00,
23783,3153,97,Page Visit,2020-01-24T01:45:00,referral
23784,2543,18,Webinar Registration,2024-06-26T10:46:00,
23785,2721,,Ad Click,2024-02-13T21:33:00,
23786,7999,110,Content Download,2022-03-05T08:03:00,
23787,2471,172,Webinar Attended,2022-01-05T05:39:00,
23788,4322,162,Webinar Registration,2020-11-01T14:54:00,
23789,7725,28,Form Fill,2024-12-23T00:00:00,referral
23790,685,95,Email Click,2021-02-27T20:41:00,
23791,7099,70,Webinar Attended,2020-09-30T01:41:00,
23792,1941,59,Content Download,2020-04-04T02:52:00,
23793,2062,200,Webinar Registration,2022-09-30T15:03:00,
23794,7403,175,Webinar Registration,2021-10-24T20:34:00,
23795,4882,33,Email Open,2020-11-24T07:40:00,
23796,1921,65,Ad Click,2024-12-14T09:56:00,facebook
23797,7593,86,Form Fill,2023-08-28T20:01:00,twitter
23798,977,24,Content Download,2024-12-15T00:00:00,
23799,6065,112,,2024-01-12T01:39:00,twitter
23800,5980,17,Webinar Registration,2020-12-21T22:22:00,
23801,5051,173,Page Visit,2024-10-26T20:58:00,linkedin
23802,3362,142,Webinar Registration,2024-02-29T08:14:00,
23803,1087,89,Email Open,2020-04-24T22:52:00,
23804,3927,,Content Download,2021-11-08T12:29:00,
23805,6192,167,Email Open,2020-11-28T20:49:00,
23806,4523,14,Form Fill,2024-10-30T13:56:00,linkedin
23807,155,84,Page Visit,2024-06-25T11:36:00,referral
23808,6634,150,Page Visit,2023-07-04T20:16:00,referral
23809,4824,65,Unsubscribe,2024-12-14T00:00:00,
23810,1879,192,Page Visit,2021-01-26T15:49:00,direct
23811,1309,149,Webinar Registration,2023-07-13T08:17:00,
23812,443,15,Email Open,2022-06-06T08:34:00,
23813,4726,48,Email Bounce,2024-04-14T10:20:00,
23814,2491,,Email Open,2021-06-22T17:21:00,
23815,2756,73,Email Open,2020-05-31T20:26:00,
23816,7618,146,Form Fill,2022-09-07T10:55:00,
23817,955,152,Form Fill,2023-01-24T03:34:00,facebook
23818,7769,,Email Open,2024-01-24T15:14:00,
23819,5462,,Unsubscribe,2022-03-28T04:43:00,
23820,394,92,Content Download,2024-05-05T03:09:00,
23821,2688,76,Page Visit,2021-03-23T15:01:00,referral
23822,7351,162,Form Fill,2020-09-26T20:51:00,facebook
23823,7782,,Email Open,2024-07-18T21:03:00,
23824,2612,194,Webinar Registration,2020-06-18T20:48:00,
23825,2839,144,Content Download,2022-03-11T22:49:00,
23826,3555,134,Content Download,2022-07-14T00:40:00,
23827,2130,183,Page Visit,2024-03-30T09:01:00,referral
23828,1878,188,Unsubscribe,2022-02-27T20:27:00,
23829,3266,50,Form Fill,2023-04-14T14:51:00,twitter
23830,6156,183,Email Open,2024-05-09T12:22:00,
23831,18,51,Email Bounce,2021-08-18T01:40:00,
23832,2624,173,,2024-10-25T13:32:00,google
23833,7424,118,Content Download,2024-12-10T00:00:00,
23834,7004,31,Email Open,2022-09-20T18:09:00,
23835,1470,173,Email Click,2024-10-15T05:14:00,
23836,5796,18,Webinar Attended,2024-07-15T04:20:00,
23837,6032,151,Ad Click,2021-07-07T16:15:00,
23838,927,112,Form Fill,2024-01-02T18:38:00,facebook
23839,4723,99,Unsubscribe,2020-05-09T17:45:00,
23840,4636,51,Content Download,2021-09-09T04:00:00,
23841,779,82,Page Visit,2020-08-31T22:42:00,facebook
23842,462,,Webinar Attended,2021-09-08T12:46:00,
23843,3596,162,Form Fill,2020-10-20T22:34:00,google
23844,1832,123,Email Open,2022-11-14T17:59:00,
23845,3444,14,Email Open,2024-10-07T17:12:00,
23846,7578,189,Page Visit,2024-01-24T08:48:00,direct
23847,1417,200,Ad Click,2022-10-26T09:46:00,referral
23848,5089,198,Content Download,2024-09-21T12:07:00,
23849,7342,42,Content Download,2023-10-21T05:04:00,
23850,4435,153,Form Fill,2023-06-05T21:00:00,google
23851,3807,119,Unsubscribe,2020-04-07T13:00:00,
23852,3248,90,Form Fill,2024-04-30T21:29:00,direct
23853,5834,159,Content Download,2020-09-09T15:26:00,
23854,7548,69,Page Visit,2023-05-18T16:54:00,google
23855,1045,133,Email Open,2020-02-21T20:35:00,
23856,1107,134,Form Fill,2022-07-13T12:18:00,twitter
23857,154,,Email Click,2020-07-08T09:17:00,
23858,5355,32,Email Open,2024-07-31T17:40:00,
23859,6003,125,Webinar Registration,2024-06-22T03:07:00,
23860,946,100,Unsubscribe,2024-10-29T06:45:00,
23861,5340,48,Email Open,2024-05-08T13:26:00,
23862,5192,117,Ad Click,2024-04-25T11:44:00,twitter
23863,897,41,Webinar Attended,2021-04-13T18:29:00,
23864,2248,47,Email Click,2030-03-15T14:30:00,
23865,6701,37,Content Download,2024-12-16T00:00:00,
23866,4824,59,Email Click,2020-04-01T17:59:00,
23867,347,50,Email Click,2023-05-20T23:05:00,
23868,3669,32,Form Fill,2024-08-02T10:52:00,direct
23869,1124,157,Webinar Registration,2024-01-28T02:01:00,
23870,1912,171,Form Fill,2020-03-12T08:09:00,direct
23871,4560,185,Webinar Attended,2021-08-23T01:13:00,
23872,6340,126,Email Click,2021-12-24T07:25:00,
23873,7375,143,Webinar Registration,2023-10-06T13:33:00,
23874,4930,88,Webinar Registration,2021-07-20T05:43:00,
23875,563,1,Form Fill,2022-12-17T00:39:00,direct
23876,7443,124,Form Fill,2024-10-01T05:54:00,referral
23877,1418,65,Unsubscribe,2024-12-16T00:00:00,
23878,1639,166,Email Click,2024-12-15T04:42:00,
23879,5668,5,Email Open,2023-05-23T05:54:00,
23880,2675,71,Content Download,2024-03-05T17:05:00,
23881,311,155,Email Bounce,2024-10-05T03:07:00,
23882,6321,101,Form Fill,2023-07-20T09:20:00,
23883,444,53,Page Visit,2021-05-04T04:29:00,twitter
23884,6173,166,Ad Click,2024-12-27T20:49:00,linkedin
23885,319,152,Page Visit,2023-01-25T17:26:00,
23886,310,163,Email Open,2022-03-09T20:40:00,
23887,6168,65,Ad Click,2030-03-15T14:30:00,
23888,580,42,Email Open,2023-10-25T00:50:00,
23889,894,10,Email Open,2021-01-23T21:52:00,
23890,5872,55,Webinar Registration,2020-05-19T10:15:00,
23891,4716,127,Webinar Attended,2022-08-10T00:33:00,
23892,1540,7,Webinar Registration,2021-03-17T05:34:00,
23893,7055,12,Email Open,2021-07-31T04:04:00,
23894,44,62,Email Click,2020-05-03T19:57:00,
23895,5632,65,Content Download,2024-11-30T06:30:00,
