lead_id,record_type,issue_type,field_name,severity,recommended_action,issue_detail
1850,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1851,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1856,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1857,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1858,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1859,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1860,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1861,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1862,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1863,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1865,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1866,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1871,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1874,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1878,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1885,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1887,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1888,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1890,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1891,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1892,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1899,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1901,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1902,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1904,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1908,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1911,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1912,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1914,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1915,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1916,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1920,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1924,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1931,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1932,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1934,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1935,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1936,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1938,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1940,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1941,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1944,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1945,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1947,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1948,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1949,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1950,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1951,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1952,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1962,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1965,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1967,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1969,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1971,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1972,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1974,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1975,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1979,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1980,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1981,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1984,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1986,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1987,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1992,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
1995,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2003,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2004,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2005,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2006,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2008,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2009,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2010,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2012,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2013,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2014,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2015,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2022,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2024,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2025,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2027,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2028,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2033,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2034,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2036,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2039,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2046,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2048,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2049,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2053,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2059,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2060,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2062,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2064,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2065,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2066,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2069,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2075,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2077,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2078,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2079,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2081,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2084,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2085,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2086,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2087,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2088,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2090,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2091,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2092,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2096,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2097,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2099,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2102,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2106,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2108,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2110,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2113,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2117,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2119,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2120,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2123,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2125,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2129,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2130,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2131,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2133,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2140,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2141,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2142,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2144,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2148,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2150,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2152,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2157,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2158,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2159,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2163,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2165,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2168,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2170,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2172,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2173,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2177,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2178,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2183,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2184,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2187,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2188,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2189,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2190,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2191,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2192,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2193,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2196,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2197,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2201,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2202,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2204,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2205,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2206,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2210,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2211,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2213,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2214,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2215,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2217,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2219,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2222,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2227,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2228,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2235,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2239,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2242,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2244,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2250,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2251,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2253,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2255,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2257,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2262,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2263,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2264,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2268,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2270,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2271,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2272,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2276,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2280,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2281,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2283,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2285,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2288,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2290,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2292,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2297,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2298,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2302,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2310,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2311,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2312,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2313,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2314,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2316,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2317,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2319,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2320,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2321,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2323,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2326,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2327,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2328,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2333,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2337,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2339,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2340,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2341,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2344,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2345,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2357,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2360,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2361,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2363,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2364,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2365,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2367,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2369,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2371,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2372,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2374,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2375,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2376,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2377,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2378,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2384,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2385,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2388,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2390,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2396,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2401,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2402,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2405,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2408,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2409,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2410,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2412,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2414,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2415,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2416,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2417,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2418,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2419,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2423,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
2424,lead,Doublon probable nom + entreprise,company/contact_name,Moyenne,Comparer les fiches et fusionner si nécessaire.,
